Feature ID	Taxon	Confidence
2debd9e83a7ee655f4e331e5b580024c	Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bacteriovoracaceae;Peredibacter;uncultured bacterium	0.852289195422209
291e5f817050d7e4dd1d9a7cc48db7f1	Bacteria;Cyanobacteria;Oxyphotobacteria	0.8712222554905075
82442af116e1ac836483f1dbd7052bb0	Bacteria;Cyanobacteria;Oxyphotobacteria	0.8065109882129721
dc37c975182ea756e84b59d8ae360830	Bacteria;Proteobacteria;Gammaproteobacteria	0.9995418621528275
a8f6ce9036779b358a69f09d595473c4	Bacteria;Cyanobacteria;Oxyphotobacteria;Chloroplast;Prasinoderma coloniale	0.9996362284763137
99126b8aa28f92af6b5364a779d95dc6	Bacteria	0.9990681070639065
91fb6e6ffd4b960533f769067eaa8d8b	Bacteria;Firmicutes	0.9999834665740549
4651a06e94c191a2958f9c93ad12036d	Bacteria	0.9944262493560643
a78e2faeb92596bf926a70377af2c74e	Bacteria	0.99816702064064
31d9df6fa07fda05aa1cfdae5d567a09	Bacteria	0.9939449221252078
8fd98b0cecc043c06326eac79ad02b13	Bacteria;Proteobacteria;Deltaproteobacteria	0.7549513849916396
fd0a6d6fa4a7c7cadb1633fdf768b01d	Bacteria	0.9902277281694936
0402ea5053a41c94aba10ce53a2e853b	Bacteria	0.9942757567327591
0ca2b07c8933b83acf6732d9966cfb23	Bacteria	0.9987859043719889
dcff1d682660ac7b97d9d8751ebdc955	Bacteria;Firmicutes;Bacilli;Lactobacillales	0.9986245981318567
75501ff90833d79e2c01d7a09e3994a6	Bacteria;Latescibacteria;uncultured bacterium	0.9102918481204311
af2e52633208bea3783198f0e3d3d200	Bacteria;Proteobacteria;Gammaproteobacteria	0.9480156408699597
6bc25b39590e36a80c90368c0cb3b25d	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;67-14;uncultured bacterium	0.7631443228739402
d922ee37cb74e34390fb279b49a2c5bb	Bacteria	0.9910667994127847
d8644bf3f1993c6dbdcf5f4a35cf12b4	Bacteria;Proteobacteria;Gammaproteobacteria;Ectothiorhodospirales;Thioalkalispiraceae;Thiohalophilus;uncultured bacterium	0.9071021787822422
84dcac2ccd8fa5011a740e7fbeaee831	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobulbaceae;uncultured;uncultured marine bacterium	0.8164553243154856
e333482a4b8ff83370362a08bdb455bf	Bacteria	0.9893325346539515
3711917246659534250aeb1b6bf5613c	Bacteria	0.9935088082154027
8003d7f92ec68c1e3777d74183f2f21e	Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Rhodoluna;uncultured bacterium	0.7400716383671948
8df4e0fd67f8f2cd3f2c189591f56936	Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;NS4 marine group	0.9997188240580469
2723114684296e9d9aae335820a79b63	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Haliangiaceae;Haliangium;uncultured Haliangium sp.	0.959829668267402
62fdcda860e4b7e128f115ca99b4f092	Bacteria;Bacteroidetes;Bacteroidia;Chitinophagales;Saprospiraceae;Lewinella	0.8667812728313333
03564b55e54da27c5a236881548234de	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Roseovarius;uncultured bacterium	0.8807992723201803
559b18f0aa89b15c0366c5634499d0b1	Bacteria;Cyanobacteria;Oxyphotobacteria	0.9886622463317677
ae4017606cf2f134d8d0cc6791e2e4e9	Bacteria;Proteobacteria;Gammaproteobacteria	0.9380659763830038
aa80106054d04b06d42088a781d8d26f	Bacteria;Firmicutes;Clostridia;Clostridiales	0.9885500160752787
c1e3a3114b784845969113e14b0be73b	Bacteria;Tenericutes;Mollicutes	0.9812568392612144
4d7fb39df3e7dfb9840b382adecdcbf0	Bacteria;Firmicutes;Clostridia;Clostridiales	0.9997086278035902
75935357a782ffa0b5d202423e12daf4	Bacteria;Proteobacteria;Deltaproteobacteria;Oligoflexales;Oligoflexaceae;uncultured;uncultured bacterium	0.7914769199839556
982f098009d6e400e95bb441b1a0a059	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidetes VC2.1 Bac22	0.9999572342910463
f758f87f527d8d4022eacb70df11b05a	Bacteria;Dependentiae;Babeliae;Babeliales	0.770929172917911
39a2fd90e0bded266795ea415e0edb03	Bacteria	0.9901641087218213
d09f68b2ae7fa465b8da45527d6d3f48	Bacteria;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Romboutsia;uncultured bacterium	0.8326529290267987
ba35b2df34368a23acbbdfb95a323841	Bacteria;Cyanobacteria;Oxyphotobacteria;Synechococcales;Prochlorotrichaceae;Prochlorothrix PCC-9006;uncultured bacterium	0.7270246961527261
614b3aa641cef240471a00c0c012fb09	Bacteria;Firmicutes;Clostridia;Clostridiales;Family XIII;Mogibacterium;uncultured bacterium	0.7772286870505799
eedd3eae803e0b28d6d855c0eda7e803	Bacteria	0.9955744800949383
9b6f9f4d453aa9a2abc0696b37fc5755	Bacteria;Acidobacteria;Thermoanaerobaculia;Thermoanaerobaculales;Thermoanaerobaculaceae;Subgroup 10	0.9883532374384247
d883dd75b8af0eab53868651ecd5e999	Bacteria;Bacteroidetes;Bacteroidia;Chitinophagales;Saprospiraceae;uncultured;uncultured marine bacterium	0.994101844065272
2519dc581b3829d60218244b29bb9852	Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella	0.7975496467003401
c29b2da007a341f69d84c49feddf10be	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;SB-5;uncultured organism	0.9966429743331736
c7e6e25d74a18a120f34187717b0ae12	Bacteria;Firmicutes;Clostridia;Clostridiales	0.8888230709986185
118933314d8800bae41b0c1f1b940215	Bacteria	0.9947738354801867
91098e5a9c184d179640ad3fcb0b2f6b	Bacteria	0.9952567613219462
dd89ea88eb8df28aa050c0aba8b2d423	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae	0.9999981746166673
de2c70c3d258bcd416a18c6f6b810c5c	Bacteria	0.9949909591656333
af6c99b3f3713359515fdf3598868c69	Bacteria	0.9985341623971192
29ec65b60b6f838ce59b7846f520a474	Bacteria	0.9932839832880334
8f565a6d8fd9aa14da6d7cecb62e8f08	Bacteria;Proteobacteria;Gammaproteobacteria;Ectothiorhodospirales;Thioalkalispiraceae;Thiohalophilus;uncultured bacterium	0.816617313551927
544ebbbf7c2d75b9db57f8ad0e5671db	Bacteria;Firmicutes;Clostridia;Clostridiales;Family XII;Fusibacter	0.7749409285421742
bba8bec7fafda29687a24231f2d7755b	Bacteria;Proteobacteria;Alphaproteobacteria;Puniceispirillales;uncultured;uncultured alpha proteobacterium	0.9980186314192313
8e9f50b13607970978222974af98d792	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Marinomonadaceae;Marinomonas;uncultured marine bacterium	0.9995251691305754
c37aba11570615f2f88068ccd91e07bf	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfatirhabdium;uncultured bacterium	0.9798100164593293
85b3c313a7e57bdee1172b1508b77e89	Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;CL500-3;uncultured bacterium	0.9683454489292562
e26f2c1856829de0a772baaa76e36c51	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Psychrobacter	0.9999983016901822
cc6b94a56cccd034c5e6f84db91d8430	Bacteria;Firmicutes;Clostridia;Clostridiales;Family XIII	0.9662848756071268
6d060b804dff22f526a5e2b3b29ebfb5	Bacteria;Bacteroidetes;Bacteroidia;Sphingobacteriales;NS11-12 marine group	0.9634113279981974
990c33bf1ae8821004919ba95e5d0439	Bacteria;Proteobacteria;Alphaproteobacteria	0.7226211058697664
bf0b05c8fdac25c70ca67e685390cc95	Bacteria	0.9945732102229095
42f05423ada2b96509682dbc17b27cff	Bacteria;Epsilonbacteraeota;Campylobacteria;Campylobacterales;Thiovulaceae;Sulfurimonas;uncultured bacterium	0.8684555100846783
818c4568714bfe90af5fe673c0c01c49	Bacteria;Actinobacteria;Actinobacteria;PeM15;uncultured bacterium	0.8946842731206002
a0133c928f624f89d4fe072b7b49cdd5	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Marinifilaceae;Marinifilum;uncultured bacterium	0.8896279171850473
4de2ff515ddbc6d1fdc9923e59b3ca10	Bacteria	0.9882962288736812
2b70b85c4152caa03ca3f3e7bb133980	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales	0.7916807570229852
6f17f361c67e557f27abcca2f03758c4	Bacteria	0.9973760513473531
03b9c57a5e362d1835bf61023a169071	Bacteria;Planctomycetes;Phycisphaerae	0.9941210789141858
df78bd41ba64d2d1067d1072d64290e4	Bacteria	0.9873893538742132
107c389fcacb22e0094f179abd4106d6	Bacteria;Proteobacteria;Alphaproteobacteria	0.8887074818428556
94408543521f1c1522241bf98ee54dae	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;uncultured;uncultured bacterium	0.8816292995419892
b1edbbc6939a915e16d36ca41963f757	Bacteria;Acidobacteria;Subgroup 9;uncultured Acidobacteria bacterium	0.9853236420785337
7dc0b13f35eeb3a88a5f2dad2d2e6efb	Bacteria;Bacteroidetes;Bacteroidia;Chitinophagales;Saprospiraceae	0.8604120967890656
04633336c96964e966a6c2b8c4eec43f	Bacteria;Lentisphaerae;Lentisphaeria;Lentisphaerales;Lentisphaeraceae;Lentisphaera;uncultured bacterium	0.9667287900001429
c52c4a4379ec0b234c826d07deded8fc	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales	0.7513761577626669
d332a1736d8e3bb1eb5bbe5a2da45d17	Bacteria	0.9976327928162528
0d9a480b7c52335a5d4052d39bad03d4	Bacteria;Actinobacteria;Acidimicrobiia;Microtrichales;Ilumatobacteraceae;Ilumatobacter;uncultured bacterium	0.9767210427948829
e96dd1b3a1957b957f7afece5c8bc4ac	Bacteria;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae;RS62 marine group;uncultured bacterium	0.8274049880756488
8038ddc5843bfe83ee6da082e65ca4f7	Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Rhodococcus;Rhodococcus erythropolis	0.965528907503824
b171cb2c4366dc0649093fdacb8e4ccd	Bacteria;Verrucomicrobia;Verrucomicrobiae;Pedosphaerales;Pedosphaeraceae	0.9544011184750713
21282cdc9b4782327df2f54c15224bfc	Bacteria;Epsilonbacteraeota;Campylobacteria;Campylobacterales;Sulfurovaceae;Sulfurovum;uncultured Sulfurovum sp.	0.978081689313251
dfeccd86b29272ed944e747227e8bf64	Bacteria;Proteobacteria;Gammaproteobacteria;Coxiellales;Coxiellaceae;Coxiella	0.8382640680450026
02b612121fac17fb08716e7e9a66c311	Bacteria;Proteobacteria	0.7010991241100583
40cb884578132009e6168d7eaaeddf2a	Bacteria	0.9973472129518574
aa975f65776f5696d5d19a146d7932e7	Bacteria	0.9959697135905606
7bf87e7ccaecd3a5c85af2a141e319e7	Bacteria	0.9984701255623212
75d1ada83c255a341ab5c6de9fcd2873	Bacteria;Acidobacteria;Subgroup 9;uncultured bacterium	0.9173839576415931
64e02b503a6f2bb58e767f77ad099f46	Bacteria;Lentisphaerae;Lentisphaeria;Victivallales;PRD18C08;uncultured Lentisphaerae bacterium	0.7840435044703528
9f26ce986c6fc4c0afb75abf29fb47a9	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae	0.99983740815723
0008954c3c6fa5140afae0ce9dc7be57	Bacteria;Firmicutes	0.7371915166227914
fd3a839575bb778b61c26f7c6d227502	Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Rubritaleaceae;Roseibacillus;uncultured bacterium	0.974011047173516
3b4c631d299c8e6420c10d42f7499170	Bacteria;Chloroflexi;Anaerolineae;RBG-13-54-9	0.8531817067079517
2a233129478c9ae756cf21d14f09d229	Bacteria	0.9934580953687268
43154bba0c20e1c7d5cf0dcd03073f1b	Bacteria	0.9905715925428081
4551a2becaf5884944a1d15ef1e9048b	Bacteria;Actinobacteria;Acidimicrobiia;Microtrichales;Microtrichaceae;uncultured;uncultured bacterium	0.9081229851223982
b0ffe6ab6db3f462e809c68731e6f37c	Bacteria;Proteobacteria;Gammaproteobacteria	0.9991037371954398
c44ffc7adb77b1b2f95444722cedde9d	Bacteria	0.999986879338931
c54217dccc64bcf5d9af31aa1f995b52	Bacteria;Proteobacteria;Gammaproteobacteria	0.9999916774279095
252dfc6ebe252d7fb74f2261a67116c4	Bacteria;Bacteroidetes	0.8101863270184224
548a96608449c8a1b252723e8e8659e2	Bacteria	0.9961769595115434
90bd7f7e3b08d1209ad4a974938dad3e	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Pseudohongiellaceae;Pseudohongiella	0.9990990647097234
5c7997acc88e6dbffab8a513c477ba3c	Bacteria;Cyanobacteria;Oxyphotobacteria;Chloroplast	0.9999990406293798
bdd27a6205af2aa914f4db4264bcab7b	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Conexibacter;metagenome	0.9201911111786645
7d14f17058d1bf77064584d0a4037215	Bacteria;Lentisphaerae;Oligosphaeria;P.palmC41;uncultured Lentisphaerae bacterium	0.9919489748506087
8c8ed51b3c2fff1852db75376bc11ed6	Bacteria	0.9907937487095471
