# Constructed from biom file
#OTU ID	RS101_S1	RS102_S13	RS103_S25	RS104_S37	RS105_S49	RS106_S61	RS107_S73	RS108_S85	RS109_S2	RS110_S14	RS111_S26	RS112_S38	RS113_S50	RS114_S62	RS115_S74	RS116_S86	RS117_S3	RS118_S15	RS119_S27	RS120_S39	RS121_S51	RS122_S63	RS123_S75	RS124_S87	RS125_S4	RS236_S146	RS237_S102	RS238_S109	RS239_S116	RS240_S123	RS241_S129	RS242_S135	RS243_S141	RS244_S147	RS245_S103	RS246_S110	RS247_S117	RS382_S39	RS383_S51	RS384_S63	RS385_S75	RS386_S87	RS387_S99	RS388_S111	RS389_S28	RS390_S40	RS391_S52	RS392_S64	RS393_S76	RS394_S88	RS395_S100	RS396_S112	RS397_S1	RS398_S2	RS399_S3	RS400_S4	RS401_S5	RS402_S6	RS403_S7	RS404_S8	RS405_S9	RS406_S10	RS407_S11	RS408_S12	RS409_S13	RS410_S14	RS411_S15	RS412_S16	“taxonomy”
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0615291940966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000406272852848	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Actinobacteria;Actinobacteria;Micrococcales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0470719848544	0.00181126607499	0.0	0.00103626943005	0.00398009950249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Actinobacteria;Actinobacteria;PeM15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00109031437398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000625234462924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales	0.0	0.0017048222114	0.0	0.00140154169587	0.0	0.00121153380179	0.00164971130052	0.0	0.000872262066292	8.28729281768e-05	0.00447839831401	0.000573230151906	0.0	0.0	0.00176274727427	0.0014361625736	0.0	0.000363438124659	0.0	0.000414250207125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0815799664386	0.0108675964499	0.00209518108351	0.00103626943005	0.0	0.0	0.0	0.0	0.0	0.00259144822087	0.0	0.00659340659341	0.00435365036839	0.000492449113592	0.000780031201248	0.00088573959256	0.0	0.000239234449761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00110546097723	0.0	0.0	0.0	0.0
Bacteria;Actinobacteria;Thermoleophilia;Gaiellales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00109031437398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000354295837024	0.0	0.0	0.000625234462924	0.0	0.000506200961782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Aegiribacteria;uncultured bacterium;__	0.0	0.0	0.0	0.0	0.0	0.0	0.00178718724223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00189332114644	0.0116329168462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales	0.0110948293908	0.00572333170969	0.0	0.0010511562719	0.0106241699867	0.0118730312576	0.00467418201815	0.0	0.00116301608839	0.0	0.00684931506849	0.00286615075953	0.0144702842377	0.0	0.0016321734021	0.00746804538274	0.0	0.0	0.0	0.0	0.00173535791757	0.0121752672188	0.00580964153276	0.000750938673342	0.00105584232755	0.00199600798403	0.00234283483014	0.000440420846587	0.000492562309132	0.000970245795602	0.00139506495771	0.00182381907715	0.000297685495274	0.0	0.000454215116279	0.0	0.0	0.00235464589748	0.00179586950015	0.0139896373057	0.0	0.00914840749944	0.0041588147378	0.00518628281118	0.00903761602345	0.0107644772252	0.00189291508924	0.0046398046398	0.0060281312793	0.000656598818122	0.00421216848674	0.00558015943313	0.0	0.000358851674641	0.000750281355508	0.000475465956638	0.00177170336624	0.00469646895112	0.00544048868951	0.0133479304392	0.00349394653449	0.00266666666667	0.0	0.00420075171346	0.0	0.0	0.0	0.0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidetes VC2.1 Bac22	0.00251203684321	0.00474914758889	0.0	0.0021023125438	0.0110668437362	0.019626847589	0.0130602144625	0.000881057268722	0.00290754022097	0.000276243093923	0.00763962065332	0.00420368778064	0.00413436692506	0.0	0.00110987791343	0.0142180094787	0.0101100876208	0.0196256587316	0.00815814245372	0.00932062966031	0.000650759219089	0.00141572874637	0.0	0.000333750521485	0.0	0.000352236703064	0.0	0.000440420846587	0.00453157324402	0.0	0.000348766239428	0.000425557784668	0.000893056485823	0.00477024922118	0.0	0.0	0.0	0.000905633037493	0.0	0.00284974093264	0.00298507462687	0.00259769595663	0.00935733316005	0.0158763759526	0.0229604298974	0.0238213894149	0.0102758247701	0.0108669108669	0.0061955793704	0.0126395272489	0.0196567862715	0.00868024800709	0.00871934604905	0.00873205741627	0.0125046892585	0.0143590718905	0.0153547625074	0.00028990549081	0.000509051573288	0.000421070360857	0.00495652880475	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacteroidetes;Bacteroidia;Chitinophagales	0.0	0.0	0.0	0.0	0.0	0.0	0.000687379708551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000903575577643	0.00108675964499	0.000598623166717	0.00129533678756	0.0	0.000564716512311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00150575730735	0.0	0.0	0.0	0.0	0.0	0.000173943294486	0.000540867296618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacteroidetes;Bacteroidia;Cytophagales	0.000837345614402	0.0023136872869	0.0	0.0	0.00265604249668	0.00145384056215	0.0	0.0	0.0	0.0	0.00210748155954	0.00334384255278	0.00826873385013	0.0	0.00137102565777	0.00387763894873	0.00134801168277	0.00163547156097	0.0	0.0	0.0440347071584	0.148793091244	0.187268232386	0.0584063412599	0.043054903801	0.0	0.000390472471691	0.00146806948862	0.00226578662201	0.0002425614489	0.0	0.000303969846191	0.000446528242911	0.000681464174455	0.0	0.0	0.0	0.00235464589748	0.0	0.0	0.0	0.0	0.000584833322503	0.000423370025402	0.0	0.00249177713545	0.0	0.0123321123321	0.000837240455459	0.00558108995404	0.00296411856474	0.00992028343667	0.0	0.000717703349282	0.00262598474428	0.000950931913275	0.00168733653927	0.0993796022497	0.0422194648595	0.169817676534	0.0229137889006	0.04	0.0	0.0	0.0	0.0	0.0	0.0
